ds,input_dim,# lay,# neu,acc,enc_at_l,enc_eq,solver,ddup,ohe-ddup,h_type,h_solver,# gates,# gates_f,# cl,# var,# avg_cl_s,# avg_var_s,# expl,run_t,t_Model,t_Encoding,t_Explain,t/Exp,m_enc,m_expl,dedup_strat,exp_strat,proc_rounds
monk1,17,2,10,0.73828125,tot,bit,gc3,sat,0,lbx,mgh,20,6,67,51,140.50,103.00,4,0.1317579746246338,0.01900005340576172,0.10467791557312012,0.007703065872192383,0.0019257664680480957,98.51 KB,125.28 KB,b_full,mus,0
monk1,17,2,10,0.73828125,tot,bit,gc3,sat,0,lbx,mgh,20,6,67,51,140.50,103.00,4,0.1304759979248047,0.019576072692871094,0.10371685028076172,0.006899118423461914,0.0017247796058654785,98.67 KB,125.44 KB,b_full,mus,0
monk1,17,2,10,0.73828125,tot,bit,gc3,sat,0,lbx,mgh,20,6,67,51,140.50,103.00,4,0.13172221183776855,0.020591020584106445,0.10416603088378906,0.006662130355834961,0.0016655325889587402,98.53 KB,125.3 KB,b_full,mus,0
monk1,17,2,10,0.73828125,tot,bit,gc3,sat,0,lbx,mgh,20,6,67,51,140.50,103.00,4,0.1311509609222412,0.019894123077392578,0.10434889793395996,0.006630897521972656,0.001657724380493164,95.57 KB,124.27 KB,b_full,mus,0
monk2,17,2,10,0.6653645783662796,tot,bit,gc3,sat,0,lbx,mgh,20,9,70,51,117.50,88.00,4,0.17105984687805176,0.05074501037597656,0.11220097541809082,0.007786989212036133,0.0019467473030090332,102.53 KB,124.71 KB,parent,mus,0
monk2,17,2,10,0.6653645783662796,tot,bit,gc3,sat,0,lbx,mgh,20,9,70,51,117.50,88.00,4,0.14003992080688477,0.021741867065429688,0.11008095741271973,0.007870912551879883,0.0019677281379699707,103.2 KB,120.19 KB,parent,mus,0
monk2,17,2,10,0.6653645783662796,tot,bit,gc3,sat,0,lbx,mgh,20,9,70,51,117.50,88.00,4,0.1397407054901123,0.021504640579223633,0.10863208770751953,0.009283065795898438,0.0023207664489746094,103.36 KB,119.28 KB,parent,mus,0
monk2,17,2,10,0.6653645783662796,tot,bit,gc3,sat,0,lbx,mgh,20,9,70,51,117.50,88.00,4,0.13897085189819336,0.021667957305908203,0.10851812362670898,0.008455753326416016,0.002113938331604004,103.49 KB,119.38 KB,parent,mus,0
monk2,17,2,10,0.6653645783662796,tot,bit,gc3,sat,0,lbx,mgh,20,9,70,51,117.50,88.00,4,0.14235186576843262,0.023829936981201172,0.11045002937316895,0.007807016372680664,0.001951754093170166,103.2 KB,119.02 KB,parent,mus,0
monk2,17,2,10,0.6653645783662796,tot,bit,gc3,sat,0,lbx,mgh,20,9,70,51,117.50,88.00,4,0.13886094093322754,0.02154397964477539,0.10875892639160156,0.008244037628173828,0.002061009407043457,304.41 KB,318.72 KB,full,mus,0
monk2,17,2,10,0.6653645783662796,tot,bit,gc3,sat,0,lbx,mgh,20,9,70,51,117.50,88.00,4,0.14444971084594727,0.02344965934753418,0.11290812492370605,0.0077359676361083984,0.0019339919090270996,98.88 KB,117.47 KB,full,mus,0
monk2,17,2,10,0.6653645783662796,tot,bit,gc3,sat,0,lbx,mgh,20,9,70,51,117.50,88.00,4,0.1441659927368164,0.022172927856445312,0.1136922836303711,0.008032798767089844,0.002008199691772461,99.33 KB,115.08 KB,full,mus,0
monk2,17,2,10,0.6653645783662796,tot,bit,gc3,sat,0,lbx,mgh,20,9,70,51,117.50,88.00,4,0.13991022109985352,0.022283077239990234,0.1090400218963623,0.008285999298095703,0.0020714998245239258,98.88 KB,114.63 KB,full,mus,0
monk2,17,2,10,0.6653645783662796,tot,bit,gc3,sat,0,lbx,mgh,20,9,70,51,117.50,88.00,4,0.15128016471862793,0.021854877471923828,0.11978435516357422,0.009251832962036133,0.002312958240509033,98.88 KB,116.16 KB,full,mus,0
monk2,17,2,10,0.6653645783662796,tot,bit,gc3,sat,0,lbx,mgh,20,9,70,51,117.50,88.00,4,0.14666295051574707,0.02297186851501465,0.11546897888183594,0.00795435905456543,0.0019885897636413574,103.36 KB,119.69 KB,b_full,mus,0
monk2,17,2,10,0.6653645783662796,tot,bit,gc3,sat,0,lbx,mgh,20,9,70,51,117.50,88.00,4,0.13889002799987793,0.02228403091430664,0.1079559326171875,0.00829005241394043,0.0020725131034851074,101.08 KB,115.98 KB,b_full,mus,0
monk2,17,2,10,0.6653645783662796,tot,bit,gc3,sat,0,lbx,mgh,20,9,70,51,117.50,88.00,4,0.14026904106140137,0.021709918975830078,0.11048102378845215,0.00776219367980957,0.0019405484199523926,103.36 KB,120.06 KB,b_full,mus,0
monk2,17,2,10,0.6653645783662796,tot,bit,gc3,sat,0,lbx,mgh,20,9,70,51,117.50,88.00,4,0.14094305038452148,0.022070884704589844,0.11030912399291992,0.0082550048828125,0.002063751220703125,103.2 KB,119.17 KB,b_full,mus,0
monk2,17,2,10,0.6653645783662796,tot,bit,gc3,sat,0,lbx,mgh,20,9,70,51,117.50,88.00,4,0.14438319206237793,0.021444320678710938,0.11398601531982422,0.008583784103393555,0.0021459460258483887,103.2 KB,118.89 KB,b_full,mus,0
monk3,17,2,10,0.9635416716337204,tot,bit,gc3,sat,0,lbx,mgh,20,2,37,42,110.50,94.00,3,0.1609489917755127,0.05051589012145996,0.10378909111022949,0.006342887878417969,0.0021142959594726562,63.68 KB,110.04 KB,parent,mus,0
monk3,17,2,10,0.9635416716337204,tot,bit,gc3,sat,0,lbx,mgh,20,2,37,42,110.50,94.00,3,0.1210181713104248,0.018397092819213867,0.09575796127319336,0.00652313232421875,0.00217437744140625,63.37 KB,109.66 KB,parent,mus,0
monk3,17,2,10,0.9635416716337204,tot,bit,gc3,sat,0,lbx,mgh,20,2,37,42,110.50,94.00,3,0.12196898460388184,0.019270896911621094,0.09598112106323242,0.006393909454345703,0.002131303151448568,63.53 KB,109.96 KB,parent,mus,0
monk3,17,2,10,0.9635416716337204,tot,bit,gc3,sat,0,lbx,mgh,20,2,37,42,110.50,94.00,3,0.12207794189453125,0.01903700828552246,0.09656000137329102,0.006123065948486328,0.002041021982828776,63.37 KB,111.99 KB,parent,mus,0
monk3,17,2,10,0.9635416716337204,tot,bit,gc3,sat,0,lbx,mgh,20,2,37,42,110.50,94.00,3,0.12485790252685547,0.019297122955322266,0.09897375106811523,0.006268024444580078,0.002089341481526693,61.98 KB,111.6 KB,parent,mus,0
monk3,17,2,10,0.9635416716337204,tot,bit,gc3,sat,0,lbx,mgh,20,2,37,42,110.50,94.00,3,0.13104724884033203,0.019118070602416992,0.10532903671264648,0.006334066390991211,0.002111355463663737,61.87 KB,109.72 KB,full,mus,0
monk3,17,2,10,0.9635416716337204,tot,bit,gc3,sat,0,lbx,mgh,20,2,37,42,110.50,94.00,3,0.12423014640808105,0.020248889923095703,0.09752511978149414,0.006176948547363281,0.0020589828491210938,62.38 KB,112.52 KB,full,mus,0
monk3,17,2,10,0.9635416716337204,tot,bit,gc3,sat,0,lbx,mgh,20,2,37,42,110.50,94.00,3,0.1221771240234375,0.019039154052734375,0.09630584716796875,0.006485939025878906,0.0021619796752929688,62.54 KB,109.76 KB,full,mus,0
monk3,17,2,10,0.9635416716337204,tot,bit,gc3,sat,0,lbx,mgh,20,2,37,42,110.50,94.00,3,0.12433886528015137,0.019693851470947266,0.09786605834960938,0.006406068801879883,0.0021353562672932944,62.66 KB,112.22 KB,full,mus,0
monk3,17,2,10,0.9635416716337204,tot,bit,gc3,sat,0,lbx,mgh,20,2,37,42,110.50,94.00,3,0.12349796295166016,0.01936197280883789,0.09756898880004883,0.006239891052246094,0.0020799636840820312,62.38 KB,110.11 KB,full,mus,0
monk3,17,2,10,0.9635416716337204,tot,bit,gc3,sat,0,lbx,mgh,20,2,37,42,110.50,94.00,3,0.12282800674438477,0.01943802833557129,0.0967719554901123,0.00627589225769043,0.00209196408589681,63.53 KB,110.98 KB,b_full,mus,0
