ds,input_dim,# lay,# neu,acc,enc_at_l,enc_eq,solver,ddup,ohe-ddup,h_type,h_solver,# gates,# gates_f,# cl,# var,# avg_cl_s,# avg_var_s,# expl,run_t,t_Model,t_Encoding,t_Explain,t/Exp,m_enc,m_expl,dedup_strat,exp_strat,proc_rounds
monk2,17,2,10,0.6653645783662796,tot,bit,gc3,sat,N/A,lbx,mgh,20,9,70,51,117.50,88.00,4,0.13997888565063477,0.022986888885498047,0.10897707939147949,0.007721900939941406,0.0019304752349853516,98.96 KB,116.91 KB,full,mus,0
monk2,17,2,10,0.6653645783662796,tot,bit,gc3,sat,N/A,lbx,mgh,20,9,70,51,117.50,88.00,4,0.14136981964111328,0.022307872772216797,0.11069321632385254,0.008012056350708008,0.002003014087677002,98.93 KB,114.49 KB,full,mus,0
monk2,17,2,10,0.6653645783662796,tot,bit,gc3,bdd,N/A,lbx,mgh,20,9,70,39,117.50,76.00,4,0.23872613906860352,0.022152185440063477,0.2081608772277832,0.007969141006469727,0.0019922852516174316,2.23 MB,221.48 KB,full,mus,0
monk2,17,2,10,0.6653645783662796,tot,bit,gc3,bdd,N/A,lbx,mgh,20,9,70,39,117.50,76.00,4,0.2384791374206543,0.023814916610717773,0.20647120475769043,0.007607936859130859,0.0019019842147827148,2.23 MB,218.51 KB,full,mus,0
monk2,17,2,10,0.6653645783662796,tot,bit,gc3,bdd,N/A,lbx,mgh,20,9,70,39,117.50,76.00,4,0.23574185371398926,0.02249908447265625,0.20509076118469238,0.007693052291870117,0.0019232630729675293,2.23 MB,218.48 KB,full,mus,0
monk2,17,2,10,0.6653645783662796,tot,bit,gc3,bdd,N/A,lbx,mgh,20,9,70,39,117.50,76.00,4,0.24919509887695312,0.023789167404174805,0.21598577499389648,0.008810997009277344,0.002202749252319336,2.23 MB,217.94 KB,full,mus,0
monk2,17,2,10,0.6653645783662796,tot,bit,gc3,bdd,N/A,lbx,mgh,20,9,70,39,117.50,76.00,4,0.2551710605621338,0.02622699737548828,0.22002625465393066,0.00837564468383789,0.0020939111709594727,2.23 MB,219.06 KB,full,mus,0
monk2,17,2,10,0.6653645783662796,tot,bit,gc3,,N/A,lbx,mgh,20,20,91,45,151.00,89.50,4,0.09154987335205078,0.02620387077331543,0.05771589279174805,0.007387876510620117,0.0018469691276550293,98.5 KB,128.14 KB,full,mus,0
monk2,17,2,10,0.6653645783662796,tot,bit,gc3,,N/A,lbx,mgh,20,20,91,45,151.00,89.50,4,0.08680295944213867,0.022490262985229492,0.0565187931060791,0.007512092590332031,0.0018780231475830078,98.34 KB,128.2 KB,full,mus,0
monk2,17,2,10,0.6653645783662796,tot,bit,gc3,,N/A,lbx,mgh,20,20,91,45,151.00,89.50,4,0.08960413932800293,0.022301197052001953,0.058569908142089844,0.008408784866333008,0.002102196216583252,98.34 KB,128.2 KB,full,mus,0
