ds,input_dim,# lay,# neu,acc,enc_at_l,enc_eq,solver,ddup,ohe-ddup,h_type,h_solver,# gates,# gates_f,# cl,# var,# avg_cl_s,# avg_var_s,# expl,run_t,t_Model,t_Encoding,t_Explain,t/Exp,m_enc,m_expl,dedup_strat,exp_strat,proc_rounds
breast_cancer,41,2,26,0.6545454263687134,seqc,pw,g4,sat,0,sat,mgh,52,19,185,59,406.04,230.50,10,0.3507230281829834,0.016800880432128906,0.3128550052642822,0.02041006088256836,0.002041006088256836,189.32 KB,221.01 KB,parent,mus,0
breast_cancer,41,2,26,0.6545454263687134,seqc,pw,g4,sat,0,sat,mgh,52,19,185,59,406.04,230.50,10,0.3799879550933838,0.015824079513549805,0.3404858112335205,0.02295398712158203,0.002295398712158203,186.97 KB,218.62 KB,parent,mus,0
breast_cancer,41,2,26,0.6545454263687134,seqc,pw,g4,sat,0,sat,mgh,52,19,185,59,406.04,230.50,10,0.3979160785675049,0.017781972885131836,0.3592710494995117,0.020194053649902344,0.0020194053649902344,189.03 KB,220.69 KB,parent,mus,0
breast_cancer,41,2,26,0.6545454263687134,seqc,pw,g4,sat,0,sat,mgh,52,19,185,59,406.04,230.50,10,0.3916139602661133,0.019891977310180664,0.3508570194244385,0.02028179168701172,0.0020281791687011717,178.81 KB,210.47 KB,parent,mus,0
breast_cancer,41,2,26,0.6545454263687134,seqc,pw,g42,sat,0,sat,mgh,52,19,185,59,406.04,230.50,10,0.33493876457214355,0.016713857650756836,0.2960028648376465,0.021531105041503906,0.0021531105041503905,189.16 KB,221.17 KB,parent,mus,0
breast_cancer,41,2,26,0.6545454263687134,seqc,pw,g42,sat,0,sat,mgh,52,19,185,59,406.04,230.50,10,0.33734583854675293,0.016577720642089844,0.29763031005859375,0.022351741790771484,0.0022351741790771484,189.03 KB,221.05 KB,parent,mus,0
breast_cancer,41,2,26,0.6545454263687134,seqc,pw,g42,sat,0,sat,mgh,52,19,185,59,406.04,230.50,10,0.3264338970184326,0.016331195831298828,0.2888038158416748,0.02059793472290039,0.002059793472290039,188.87 KB,220.77 KB,parent,mus,0
breast_cancer,41,2,26,0.6545454263687134,seqc,pw,g42,sat,0,sat,mgh,52,19,185,59,406.04,230.50,10,0.31630611419677734,0.015301942825317383,0.279818058013916,0.020540237426757812,0.0020540237426757814,189.03 KB,220.88 KB,parent,mus,0
breast_cancer,41,2,26,0.6545454263687134,seqc,pw,g42,sat,0,sat,mgh,52,19,185,59,406.04,230.50,10,0.31644582748413086,0.014381885528564453,0.28196120262145996,0.01951003074645996,0.0019510030746459962,178.82 KB,210.63 KB,parent,mus,0
breast_cancer,41,2,26,0.6545454263687134,seqc,pw,g42,sat,0,sat,mgh,52,19,185,59,406.04,230.50,10,0.32082295417785645,0.0150909423828125,0.28490710258483887,0.02025890350341797,0.002025890350341797,188.87 KB,220.61 KB,parent,mus,0
